                 0,                  0,                  0,                  0
             0.001,                  0,                  0,              5.334
             0.002, 2.664925543814903e-006, 0.005327776509213217,   5.32288586407393
             0.003, 1.065206952574374e-005, 0.01064443587615909,   5.31176572773324
             0.004, 2.395031181557474e-005, 0.01594997213720661,  5.300639664524972
             0.005, 4.254852635621846e-005, 0.02124437940221128,  5.289507747875092
             0.006, 6.643558123713375e-005, 0.02652765185439396,  5.278370051088338
             0.007, 9.560033876763248e-005, 0.03179978375021957,  5.267226647348073
             0.008, 0.0001300316555500629, 0.03706076941927566,  5.256077609716138
0.009000000000000001, 0.0001697183825528713, 0.0423106032641508,  5.244923011132702
              0.01, 0.0002146493651835427, 0.04754927976031281,  5.233762924416116
             0.011, 0.0002648134433614182, 0.0527767934559869,  5.222597422262771
             0.012, 0.0003201994515903926, 0.05799313897203366,  5.211426577246952
             0.013, 0.0003807962190314876, 0.0631983110018268,  5.200250461820693
             0.014, 0.0004465925695753045, 0.06839230431113091,  5.189069148313639
             0.015, 0.0005175773219143534, 0.07357511373797898,  5.177882708932899
             0.016, 0.0005937392896152607, 0.07874673419254975,  5.166691215762911
             0.017, 0.0006750672811908532, 0.08390716065704505,  5.155494740765302
             0.018, 0.0007615501001721198, 0.08905638818556685,  5.144293355778745
             0.019, 0.0008531765451800504, 0.09419441190399423,  5.133087132518828
              0.02, 0.0009499354099973508, 0.09932122700986032,  5.121876142577913
             0.021, 0.001051815483640036, 0.1044368287722289,     5.110660457425
             0.022, 0.001158805550428899,  0.109541212531571,  5.099440148405599
             0.023, 0.001270894390060855, 0.1146343736996413,  5.088215286741589
             0.024, 0.001388070777680164, 0.1197163077593548,  5.076985943531089
             0.025, 0.001510323483949532, 0.1247870102646622,  5.065752189748325
             0.026, 0.001637641275121079, 0.1298464768404269,  5.054514096243501
             0.027, 0.001770012913107195, 0.1348947031823001,  5.043271733742669
             0.028, 0.001907427155551261,  0.139931685056597,  5.032025172847598
             0.029, 0.002049872755898257, 0.1449574183001725,  5.020774484035646
              0.03, 0.002197338463465232, 0.1499718988202964,  5.009519737659639
             0.031, 0.002349813023511664, 0.1549751225945293,  4.998261003947739
             0.032, 0.002507285177309682, 0.1599670856705973,  4.986998353003321
             0.033, 0.002669743662214173, 0.1649477841662674,  4.975731854804848
             0.034, 0.00283717721173276, 0.1699172142692229,  4.964461579205749
             0.035, 0.003009574555595656, 0.1748753722369376,  4.953187595934298
             0.036, 0.003186924419825387, 0.1798222543965512,  4.941909974593491
             0.037, 0.003369215526806404, 0.1847578571447436,  4.930628784660925
             0.038, 0.003556436595354553, 0.1896821769476094,  4.919344095488681
             0.039, 0.003748576340786431, 0.1945952103405327,  4.908055976303204
